tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
CP,13h25m31.76s,201.382339,+68d50m09.84s,68.836068,-4.963,0.052,-0.052,0.0,-45.922,0.053,-0.053,0.0,2458684.104681,0.001057,-0.001057,0,0.7645807,9.9e-06,-9.9e-06,0,1.07057,0.2373375,-0.2373375,0,394.9832006,43.13467,-43.13467,0,1.2407226,1.6530068,-1.6530068,0,399.2723837,,,,1140.0845694,,,,11.2582,0.007,-0.007,0,70.7145,0.12055,-0.12055,0,3853.0,157.0,-157.0,0,4.63168,0.010987,-0.010987,0,0.62326,0.0182128,-0.0182128,0,2019-11-15 23:57:09,2025-08-01 10:05:58
CP,10h32m02.71s,158.011286,+84d01m49.36s,84.030377,-26.182,0.043,-0.043,0.0,2.141,0.042,-0.042,0.0,2459604.095801,0.001276,-0.001276,0,12.6396982,1.53e-05,-1.53e-05,0,3.3830702,0.0862129,-0.0862129,0,3292.6812864,114.02858,-114.02858,0,4.6025162,0.3308857,-0.3308857,0,39.6563977,,,,640.0266601,,,,10.7192,0.006,-0.006,0,126.903,0.4395,-0.4395,0,5217.0,128.364,-128.364,0,4.59186,0.0842146,-0.0842146,0,0.789425,0.0435527,-0.0435527,0,2019-10-17 00:30:12,2023-06-13 16:02:07
APC,04h26m19.83s,66.58263,-67d48m22.87s,-67.806354,7.888,0.108,-0.108,0.0,32.653,0.115,-0.115,0.0,2460042.199513,0.001269,-0.001269,0,1.8428078,1.4e-06,-1.4e-06,0,1.449,0.149,-0.149,0,1950.0,5.35727,-5.35727,0,21.2705,,,0,1687.83,,,,1785.0,,,,11.1311,0.006,-0.006,0,809.252,43.8985,-43.8985,0,5080.0,181.0,-181.0,0,4.48159,2.00353,-2.00353,0,4.09,,,0,2018-12-04 21:47:32,2023-10-05 14:31:09
KP,19h04m26.47s,286.110305,+43d40m51.46s,43.680961,-1.691,0.03,-0.03,0.0,7.017,0.032,-0.032,0.0,2459421.32991,0.00179,-0.00179,0,1.7208555,2.6e-06,-2.6e-06,0,1.8346409,0.0874121,-0.0874121,0,10014.2587401,316.96338,-316.96338,0,13.4646314,0.7083316,-0.7083316,0,2259.3896676,,,,1758.3994294,,,,13.8046,0.006,-0.006,0,1086.24,19.16,-19.16,0,5832.83,96.06,-96.06,0,4.20893,,,0,1.33402,,,0,2019-10-17 00:30:12,2023-03-15 16:02:02
CP,17h05m07.09s,256.279559,+69d31m08.73s,69.519093,-56.411,0.045,-0.045,0.0,-66.5,0.047,-0.047,0.0,2459913.810947,0.003685,-0.003685,0,6.4002807,1.04e-05,-1.04e-05,0,2.1559875,0.1579858,-0.1579858,0,1026.6018729,35.029545,-35.029545,0,2.2730301,0.8450046,-0.8450046,0,56.4368797,,,,699.0536347,,,,11.0157,0.006,-0.006,0,102.551,0.24,-0.24,0,4599.0,123.0,-123.0,0,4.58487,0.0932913,-0.0932913,0,0.720551,0.0534824,-0.0534824,0,2019-10-17 00:30:12,2025-04-20 12:03:53
CP,16h44m27.81s,251.11587,+70d25m47.97s,70.429992,-48.024,0.047,-0.047,0.0,81.928,0.051,-0.051,0.0,2459733.643821,0.004323,-0.004323,0,18.6548829,0.0001055,-0.0001055,0,5.4431451,0.2318418,-0.2318418,0,1495.4449473,148.61504,-148.61504,0,4.3869878,0.5200952,-0.5200952,0,27.832077,,,,585.8091542,,,,11.1802,0.006,-0.006,0,169.422,0.671,-0.671,0,5141.0,122.049,-122.049,0,4.49143,0.0842768,-0.0842768,0,0.876154,0.051,-0.051,0,2019-10-17 00:30:12,2023-02-24 10:10:01
CP,16h44m27.81s,251.11587,+70d25m47.97s,70.429992,-48.024,0.047,-0.047,0.0,81.928,0.051,-0.051,0.0,2459737.587215,0.002017,-0.002017,0,4.3074513,5e-06,-5e-06,0,2.3379196,0.0773344,-0.0773344,0,1094.8419495,29.993288,-29.993288,0,3.2819879,0.2242451,-0.2242451,0,196.4755358,,,,954.8757629,,,,11.1802,0.006,-0.006,0,169.422,0.671,-0.671,0,5141.0,122.049,-122.049,0,4.49143,0.0842768,-0.0842768,0,0.876154,0.051,-0.051,0,2019-10-17 00:30:12,2023-06-13 16:02:07
CP,16h44m27.81s,251.11587,+70d25m47.97s,70.429992,-48.024,0.047,-0.047,0.0,81.928,0.051,-0.051,0.0,2459740.304262,0.00261,-0.00261,0,5.9041278,1.06e-05,-1.06e-05,0,2.7678313,0.2496069,-0.2496069,0,773.9266468,31.268017,-31.268017,0,2.4489454,0.9325392,-0.9325392,0,129.0410781,,,,859.6105665,,,,11.1802,0.006,-0.006,0,169.422,0.671,-0.671,0,5141.0,122.049,-122.049,0,4.49143,0.0842768,-0.0842768,0,0.876154,0.051,-0.051,0,2019-11-15 23:57:09,2023-06-13 16:02:07
CP,16h44m27.81s,251.11587,+70d25m47.97s,70.429992,-48.024,0.047,-0.047,0.0,81.928,0.051,-0.051,0.0,2458700.697302,0.002732,-0.002732,0,37.9251983,0.0001252,-0.0001252,0,3.5345219,0.39733,-0.39733,0,1370.7888539,78.83223,-78.83223,0,3.241643,1.1774186,-1.1774186,0,10.8068346,,,,462.4282696,,,,11.1802,0.006,-0.006,0,169.422,0.671,-0.671,0,5141.0,122.049,-122.049,0,4.49143,0.0842768,-0.0842768,0,0.876154,0.051,-0.051,0,2020-07-16 04:56:45,2023-06-13 16:02:07
CP,15h11m28.29s,227.867864,+71d50m28.67s,71.841296,-189.064,0.053,-0.053,0.0,80.263,0.044,-0.044,0.0,2460311.844914,0.003136,-0.003136,0,15.9234883,5.29e-05,-5.29e-05,0,4.021,0.242,-0.242,0,493.0,16.279,-16.279,0,2.18203,0.10788,-0.10788,0,48.5414,,,,735.0,,,,8.4724,0.006,-0.006,0,73.8713,0.14365,-0.14365,0,5711.85,106.3,-106.3,0,4.38315,0.0689493,-0.0689493,0,1.08,0.05,-0.05,0,2019-10-17 00:30:12,2025-04-20 12:03:53
CP,17h16m05.66s,259.023592,+63d06m20.19s,63.105607,-2.867,0.047,-0.047,0.0,-81.029,0.042,-0.042,0.0,2458687.1215,0.000131,-0.000131,0,4.3601536,1.1e-06,-1.1e-06,0,2.3408909,0.016843,-0.016843,0,5592.2909183,28.348007,-28.348007,0,6.9564258,0.3819137,-0.3819137,0,202.0738994,,,,961.6063113,,,,11.1153,0.006,-0.006,0,168.735,0.5995,-0.5995,0,5227.0,119.505,-119.505,0,4.50479,0.0814786,-0.0814786,0,0.874131,0.0475929,-0.0475929,0,2019-10-17 00:30:12,2025-04-20 12:03:53
CP,13h22m14.78s,200.561576,+66d18m30.72s,66.308533,-14.785,0.052,-0.052,0.0,-46.313,0.042,-0.042,0.0,2460342.349121,0.003435,-0.003435,0,13.0791581,4.14e-05,-4.14e-05,0,2.97,0.665,-0.665,0,1143.0,62.5902,-62.5902,0,3.25485,0.201784,-0.201784,0,48.6058,,,,735.0,,,,10.2108,0.006,-0.006,0,139.49,0.535,-0.535,0,5453.0,117.875,-117.875,0,4.41707,0.0794538,-0.0794538,0,1.0,0.05,-0.05,0,2019-10-17 00:30:12,2025-04-20 12:03:53
CP,01h34m22.42s,23.593425,-66d40m34.86s,-66.676349,-119.8,0.066,-0.066,0.0,-122.953,0.08,-0.08,0.0,2460206.744249,0.001979,-0.001979,0,4.6517186,8.3e-06,-8.3e-06,0,2.709,0.921,-0.921,0,978.0,79.7705,-79.7705,0,2.66889,0.203698,-0.203698,0,540.772,,,,1343.0,,,,10.1985,0.006,-0.006,0,111.059,0.442,-0.442,0,5154.0,182.0,-182.0,0,4.47072,0.28501,-0.28501,0,0.85,0.05,-0.05,0,2018-10-19 23:49:42,2023-11-15 16:02:02
CP,01h34m22.42s,23.593425,-66d40m34.86s,-66.676349,-119.8,0.066,-0.066,0.0,-122.953,0.08,-0.08,0.0,2460202.049893,0.003268,-0.003268,0,9.1549418,2.49e-05,-2.49e-05,0,2.457,0.341,-0.341,0,1101.0,60.4017,-60.4017,0,2.62011,0.183373,-0.183373,0,42.2592,,,,710.0,,,,10.1985,0.006,-0.006,0,111.059,0.442,-0.442,0,5154.0,182.0,-182.0,0,4.47072,0.28501,-0.28501,0,0.85,0.05,-0.05,0,2018-10-19 23:49:42,2024-10-03 10:08:02
CP,01h34m22.42s,23.593425,-66d40m34.86s,-66.676349,-119.8,0.066,-0.066,0.0,-122.953,0.08,-0.08,0.0,2460181.146579,0.005273,-0.005273,0,19.9815709,8.96e-05,-8.96e-05,0,2.724,0.716,-0.716,0,909.0,70.8314,-70.8314,0,2.54717,0.192388,-0.192388,0,16.5853,,,,562.0,,,,10.1985,0.006,-0.006,0,111.059,0.442,-0.442,0,5154.0,182.0,-182.0,0,4.47072,0.28501,-0.28501,0,0.85,0.05,-0.05,0,2018-10-19 23:49:42,2023-10-18 10:08:02
FA,17h59m13.77s,269.807391,+64d08m33.52s,64.142644,16.484,0.07,-0.07,0.0,15.481,0.07,-0.07,0.0,2458683.642967,0.001753,-0.001753,0,1.4415044,0.0001673,-0.0001673,0,0.9274524,0.3253895,-0.3253895,0,547.3172736,64.90167,-64.90167,0,3.8345209,3.9494371,-3.9494371,0,5519.1845,,,,2198.3076824,,,,6.895,0.006,-0.006,0,66.3631,0.14805,-0.14805,0,6603.0,80.0,-80.0,0,4.438,,,0,1.58365,0.0635955,-0.0635955,0,2019-10-17 00:30:12,2023-05-10 10:10:02
APC,18h14m07.02s,273.529238,+62d51m29.67s,62.858243,-17.9,3.3,-3.3,0.0,-3.0,3.4,-3.4,0.0,2459759.178675,0.000179,-0.000179,0,5.9630544,1.5e-06,-1.5e-06,0,2.951,0.029,-0.029,0,11000.0,0.248193,-0.248193,0,10.0859,,,0,112.667,,,,,,,,10.6479,0.006,-0.006,0,185.952,,,0,5273.0,,,0,4.438,,,0,0.94,,,0,2019-10-17 00:30:12,2022-10-05 10:10:01
FP,17h23m36.69s,260.902889,+64d51m44.51s,64.862363,-30.786,0.042,-0.042,0.0,29.555,0.042,-0.042,0.0,2460658.633557,0.000912,-0.000912,0,4.6756655,5e-06,-5e-06,0,1.914,0.487,-0.487,0,738.0,30.4674,-30.4674,0,4.03134,0.219211,-0.219211,0,230.204,,,,1085.0,,,,9.89947,0.006,-0.006,0,185.23,0.7705,-0.7705,0,5779.0,188.0,-188.0,0,4.88162,0.361611,-0.361611,0,1.45,0.07,-0.07,0,2019-10-17 00:30:12,2025-07-23 10:08:02
APC,15h56m48.35s,239.201466,+65d53m19.82s,65.888838,-13.864,0.042,-0.042,0.0,-39.587,0.052,-0.052,0.0,2459716.011222,0.000234,-0.000234,0,1.0180114,7e-07,-7e-07,0,1.1353639,0.010716,-0.010716,0,2618.9492168,24.16985,-24.16985,0,6.5875997,0.3468582,-0.3468582,0,2488.20146,,,,1801.3210938,,,,10.794,0.006,-0.006,0,199.039,1.049,-1.049,0,5451.0,125.913,-125.913,0,4.33923,0.0801804,-0.0801804,0,1.0933,0.0570678,-0.0570678,0,2019-10-17 00:30:12,2024-11-11 12:03:10
CP,19h44m58.71s,296.24462,+74d03m46.29s,74.062858,18.618,0.036,-0.036,0.0,28.014,0.046,-0.046,0.0,2460646.544681,0.000665,-0.000665,0,10.288886,7.6e-06,-7.6e-06,0,1.391,0.071,-0.071,0,854.0,23.9343,-23.9343,0,2.63881,0.164544,-0.164544,0,9.06856,,,,483.0,,,,9.1416,0.006,-0.006,0,65.9501,0.1013,-0.1013,0,5126.0,124.385,-124.385,0,4.49772,0.0845762,-0.0845762,0,0.87,0.05,-0.05,0,2019-10-17 00:30:12,2025-07-23 10:08:02
FP,20h05m23.13s,301.346363,+38d13m41.97s,38.228325,-213.45,2.0,-2.0,0.0,-576.64,2.0,-2.0,0.0,2458683.947476,0.004219,-0.004219,0,1.0332441,0.0003238,-0.0003238,0,3.8017836,0.3347664,-0.3347664,0,26111.5081972,1959.5728,-1959.5728,0,4.087988,8.41243,-8.41243,0,16.7778791,,,,516.1833775,,,,13.5608,0.008,-0.008,0,,,,0,2972.0,157.0,-157.0,0,5.15741,0.0425173,-0.0425173,0,0.156193,0.0046925,-0.0046925,0,2019-10-17 00:30:12,2021-10-29 12:59:15
KP,20h12m46.9s,303.195436,+18d06m17.2s,18.104778,16.395,0.056,-0.056,0.0,-12.938,0.044,-0.044,0.0,2459820.977365,0.000317,-0.000317,0,5.4526479,3.7e-06,-3.7e-06,0,3.401,0.065,-0.065,0,7750.0,0.269391,-0.269391,0,14.5502,0.67124,-0.67124,0,433.78,,,,1271.0,,,,9.87463,0.006,-0.006,0,249.325,2.774,-2.774,0,6509.0,117.198,-117.198,0,4.17233,0.0865922,-0.0865922,0,1.57,0.07,-0.07,0,2019-10-17 00:30:12,2022-10-05 10:10:01
CP,18h48m24.04s,282.100166,+79d15m23.31s,79.256476,-5.658,0.04,-0.04,0.0,100.203,0.047,-0.047,0.0,2459764.874089,6.7e-05,-6.7e-05,0,3.4779776,2e-07,-2e-07,0,2.5103489,0.0042163,-0.0042163,0,27021.6932424,35.22068,-35.22068,0,12.5541925,0.8909824,-0.8909824,0,153.1388971,,,,897.2038496,,,,11.1534,0.006,-0.006,0,118.106,0.3735,-0.3735,0,4699.0,129.561,-129.561,0,4.54638,0.0920064,-0.0920064,0,0.765001,0.0542789,-0.0542789,0,2019-10-17 00:30:12,2023-06-13 16:02:07
KP,22h37m57.43s,339.489275,-35d09m15.13s,-35.154203,-9.326,0.041,-0.041,0.0,-50.142,0.045,-0.045,0.0,2458326.730861,0.000355,-0.000355,0,3.0354017,1.7e-06,-1.7e-06,0,2.8809533,0.0495564,-0.0495564,0,16196.2158157,210.23198,-210.23198,0,14.1334903,0.7300378,-0.7300378,0,726.7556694,,,,1324.2404714,,,,12.7923,0.006,-0.006,0,573.027,11.688,-11.688,0,5751.0,189.0,-189.0,0,4.35036,,,0,1.07224,0.053588,-0.053588,0,2018-11-07 18:01:53,2025-09-20 10:08:01
CP,10h28m34.58s,157.144071,+65d51m15.12s,65.854199,-177.236,0.037,-0.037,0.0,-81.772,0.044,-0.044,0.0,2459634.760516,0.003903,-0.003903,0,3.1274634,7.3e-06,-7.3e-06,0,1.9812695,0.1941448,-0.1941448,0,1331.83693,68.603745,-68.603745,0,2.5802896,0.8034248,-0.8034248,0,103.2675998,,,,813.0378617,,,,10.8116,0.006,-0.006,0,73.5977,0.1604,-0.1604,0,4225.0,135.544,-135.544,0,4.5756,0.1122,-0.1122,0,0.693431,0.0690804,-0.0690804,0,2019-10-17 00:30:12,2022-11-09 16:02:01
CP,10h28m34.58s,157.144071,+65d51m15.12s,65.854199,-177.236,0.037,-0.037,0.0,-81.772,0.044,-0.044,0.0,2458686.119718,0.001035,-0.001035,0,7.4931613,1.7e-05,-1.7e-05,0,1.9339295,0.2597724,-0.2597724,0,1650.6470497,93.93474,-93.93474,0,2.7733674,1.4571416,-1.4571416,0,32.2107098,,,,607.6028794,,,,10.8116,0.006,-0.006,0,73.5977,0.1604,-0.1604,0,4225.0,135.544,-135.544,0,4.5756,0.1122,-0.1122,0,0.693431,0.0690804,-0.0690804,0,2019-10-17 00:30:12,2022-11-09 16:02:01
CP,10h28m34.58s,157.144071,+65d51m15.12s,65.854199,-177.236,0.037,-0.037,0.0,-81.772,0.044,-0.044,0.0,2458879.323459,0.006608,-0.006608,0,49.825166,0.0005768,-0.0005768,0,3.8714976,0.3720089,-0.3720089,0,2059.4069037,202.70015,-202.70015,0,3.8319135,0.4818024,-0.4818024,0,2.5760566,,,,323.1161011,,,,10.8116,0.006,-0.006,0,73.5977,0.1604,-0.1604,0,4225.0,135.544,-135.544,0,4.5756,0.1122,-0.1122,0,0.693431,0.0690804,-0.0690804,0,2022-02-28 23:51:55,2022-12-09 12:02:39
KP,19h28m59.33s,292.24719,+47d58m10.35s,47.969543,-18.281,0.038,-0.038,0.0,8.91,0.037,-0.037,0.0,2460558.800568,0.001647,-0.001647,0,2.2047452,1.27e-05,-1.27e-05,0,3.996,0.698,-0.698,0,6872.0,413.332,-413.332,0,17.9781,0.917906,-0.917906,0,7992.22,,,,2634.0,,,,10.0274,0.006,-0.006,0,341.079,2.414,-2.414,0,6532.23,109.214,-109.214,0,3.96818,0.0816647,-0.0816647,0,1.99,0.08,-0.08,0,2019-10-17 00:30:12,2024-11-14 10:08:02
CP,13h11m59.18s,197.996583,+65d50m01.31s,65.833697,-150.652,0.041,-0.041,0.0,-25.368,0.039,-0.039,0.0,2459649.751299,0.001187,-0.001187,0,10.8948421,1.22e-05,-1.22e-05,0,2.0719394,0.1302194,-0.1302194,0,3168.3853584,83.03396,-83.03396,0,2.4691414,0.2826709,-0.2826709,0,5.5137471,,,,390.8242112,,,,11.0402,0.007,-0.007,0,36.0118,0.0295,-0.0295,0,3618.0,157.0,-157.0,0,4.79432,0.0053759,-0.0053759,0,0.435666,0.0129388,-0.0129388,0,2019-10-17 00:30:12,2022-11-09 16:02:01
CP,13h11m59.18s,197.996583,+65d50m01.31s,65.833697,-150.652,0.041,-0.041,0.0,-25.368,0.039,-0.039,0.0,2459630.046434,0.002465,-0.002465,0,18.8016111,5.32e-05,-5.32e-05,0,1.9093524,0.2463772,-0.2463772,0,1686.7881033,111.67929,-111.67929,0,1.9112282,0.3172636,-0.3172636,0,2.6636757,,,,325.8292621,,,,11.0402,0.007,-0.007,0,36.0118,0.0295,-0.0295,0,3618.0,157.0,-157.0,0,4.79432,0.0053759,-0.0053759,0,0.435666,0.0129388,-0.0129388,0,2019-11-15 23:57:09,2022-11-09 16:02:01
KP,19h10m50.12s,287.708814,+47d19m58.98s,47.33305,,,,,,,,,2459425.412816,0.004636,-0.004636,0,6.7900981,1.45e-05,-1.45e-05,0,6.0786576,0.1479155,-0.1479155,0,2158.1733568,56.62805,-56.62805,0,9.7548481,0.5910394,-0.5910394,0,477.5289979,,,,1192.2564672,,,,11.636,0.036,-0.036,0,,,,0,6378.0,25.0,-25.0,0,4.438,,,0,2.00068,0.103465,-0.103465,0,2019-10-17 00:30:12,2023-03-15 16:02:02
CP,13h13m33.26s,198.388583,+62d18m19.37s,62.30538,-66.989,0.077,-0.077,0.0,-15.318,0.065,-0.065,0.0,2460359.607231,0.00028,-0.00028,0,8.157721,2.3e-06,-2.3e-06,0,3.788,0.046,-0.046,0,10273.0,64.4301,-64.4301,0,9.31888,0.554542,-0.554542,0,91.0972,,,,860.0,,,,10.1495,0.006,-0.006,0,109.557,0.5425,-0.5425,0,5091.2,83.2,-83.2,0,4.47,0.08,-0.08,0,0.9,0.05,-0.05,0,2019-10-17 00:30:12,2024-05-08 10:08:01
CP,16h38m47.19s,249.69664,+64d33m33.05s,64.559181,-40.011,0.038,-0.038,0.0,107.858,0.056,-0.056,0.0,2458686.60881,0.000643,-0.000643,0,4.2529641,5.9e-06,-5.9e-06,0,2.5733867,0.2145938,-0.2145938,0,758.584999,26.058401,-26.058401,0,2.3483383,0.7878943,-0.7878943,0,231.2034004,,,,994.5309519,,,,10.9897,0.006,-0.006,0,172.138,0.693,-0.693,0,5591.0,185.0,-185.0,0,4.38111,,,0,0.848906,0.0452839,-0.0452839,0,2019-10-17 00:30:12,2025-04-20 12:03:53
CP,01h02m12.45s,15.551889,-61d45m22.08s,-61.756133,78.858,0.087,-0.087,0.0,-27.095,0.064,-0.064,0.0,2458325.650603,0.000243,-0.000243,0,3.7955178,2.3e-06,-2.3e-06,0,2.0198135,0.0315755,-0.0315755,0,52278.9940979,560.4189,-560.4189,0,10.3261619,0.3307839,-0.3307839,0,18.0832336,,,,525.9431131,,,,14.1266,0.007,-0.007,0,140.225,0.86,-0.86,0,3424.0,,,0,4.438,,,0,0.445372,0.01356,-0.01356,0,2018-11-14 15:06:55,2021-12-09 10:10:02
FP,19h32m07.8s,293.032494,+74d53m27.86s,74.891073,-12.978,0.045,-0.045,0.0,-13.983,0.041,-0.041,0.0,2459695.445887,0.00047,-0.00047,0,14.3034613,2.6e-06,-2.6e-06,0,3.135,0.01,-0.01,0,48840.0,0.239763,-0.239763,0,18.4949,1.14648,-1.14648,0,15.38,,,,551.0,,,,11.463,0.006,-0.006,0,171.138,0.664,-0.664,0,5056.6,91.3,-91.3,0,4.53,0.09,-0.09,0,0.83,0.05,-0.05,0,2019-10-17 00:30:12,2022-08-18 12:02:41
KP,13h34m02.39s,203.509956,+53d43m41.48s,53.728188,-85.877,0.052,-0.052,0.0,-78.913,0.038,-0.038,0.0,2459657.449461,0.001221,-0.001221,0,6.1349783,1.65e-05,-1.65e-05,0,5.661,0.775,-0.775,0,3860.0,1.36645,-1.36645,0,13.1383,0.760486,-0.760486,0,861.554,,,,1509.0,,,,7.4556,0.006,-0.006,0,92.2589,0.2358,-0.2358,0,5828.7,80.0,-80.0,0,3.84,0.08,-0.08,0,2.05,0.11,-0.11,0,2019-10-17 00:30:12,2022-05-20 10:10:02
CP,13h16m47.09s,199.196204,+49d51m39.81s,49.861059,-63.3,0.033,-0.033,0.0,4.659,0.03,-0.03,0.0,2459661.401357,0.001733,-0.001733,0,3.3159772,7.4e-06,-7.4e-06,0,1.494,0.364,-0.364,0,2770.0,4.86911,-4.86911,0,4.5947,0.346084,-0.346084,0,120.595,,,,923.0,,,,11.0244,0.006,-0.006,0,137.572,0.402,-0.402,0,4972.7,61.9,-61.9,0,4.54,0.09,-0.09,0,0.81,0.05,-0.05,0,2019-10-17 00:30:12,2023-03-03 12:03:04
CP,14h16m29.01s,214.120856,+58d23m24.91s,58.390253,37.07,0.081,-0.081,0.0,-44.439,0.072,-0.072,0.0,2459684.920137,0.001523,-0.001523,0,4.6313014,8.8e-06,-8.8e-06,0,1.435,0.232,-0.232,0,4860.0,77.7533,-77.7533,0,9.34848,1.12279,-1.12279,0,225.013,,,,1078.0,,,,10.418,0.006,-0.006,0,177.118,1.214,-1.214,0,5736.0,164.8,-164.8,0,4.39,0.07,-0.07,0,1.07,0.05,-0.05,0,2019-10-17 00:30:12,2024-02-13 12:03:01
FA,21h20m48.46s,320.201905,+28d03m20.98s,28.055829,52.835,0.06,-0.06,0.0,19.537,0.067,-0.067,0.0,2458714.596964,0.007187,-0.007187,0,11.3246821,0.0102622,-0.0102622,0,5.9704136,0.4890376,-0.4890376,0,1937.5829721,250.30127,-250.30127,0,4.2917226,0.4109325,-0.4109325,0,59.1706102,,,,707.3693882,,,,10.5954,0.006,-0.006,0,138.591,0.823,-0.823,0,5518.0,130.133,-130.133,0,4.59176,0.0831556,-0.0831556,0,0.824734,0.044294,-0.044294,0,2019-10-17 00:30:12,2023-06-18 12:02:58
FA,20h10m40.59s,302.669134,+40d40m07.06s,40.668628,294.477,0.084,-0.084,0.0,-86.018,0.09,-0.09,0.0,2459770.682182,0.004226,-0.004226,0,6.261169,1.64e-05,-1.64e-05,0,2.0369188,0.4473588,-0.4473588,0,4005.022808,415.5704,-415.5704,0,1.3468319,0.4588896,-0.4588896,0,6.9816945,,,,414.5815396,,,,12.5405,0.007,-0.007,0,24.5209,0.03105,-0.03105,0,3145.0,157.0,-157.0,0,5.04431,0.0229453,-0.0229453,0,0.211257,0.0062051,-0.0062051,0,2019-10-17 00:30:12,2022-10-06 16:02:01
FA,11h30m59.47s,172.747799,+66d47m47.5s,66.796529,-50.76,0.034,-0.034,0.0,-14.091,0.042,-0.042,0.0,2458729.542462,0.002718,-0.002718,0,,,,0,4.6,0.4344047,-0.4344047,0,1405.9675071,146.50763,-146.50763,0,3.2287724,1.0754806,-1.0754806,0,45.1713284,,,,661.2039892,,,,9.76775,0.006,-0.006,0,100.772,0.2265,-0.2265,0,5544.0,120.311,-120.311,0,4.5609,0.0776004,-0.0776004,0,0.857648,0.0429648,-0.0429648,0,2019-10-17 00:30:12,2022-11-15 16:02:02
CP,21h21m54.83s,320.478444,+35d38m55.05s,35.648625,-89.556,0.035,-0.035,0.0,-46.868,0.039,-0.039,0.0,2459826.540249,0.001676,-0.001676,0,14.4751062,1.79e-05,-1.79e-05,0,1.6182484,0.098467,-0.098467,0,9618.5798534,447.69815,-447.69815,0,8.6976173,9.471797,-9.471797,0,6.5402175,,,,407.866275,,,,11.7819,0.007,-0.007,0,75.5759,0.15495,-0.15495,0,3841.0,157.0,-157.0,0,4.69364,0.0093439,-0.0093439,0,0.55035,0.0160576,-0.0160576,0,2019-10-17 00:30:12,2023-06-13 16:02:07
CP,12h20m15.09s,185.062873,+56d12m05.07s,56.201409,-130.485,0.038,-0.038,0.0,60.603,0.034,-0.034,0.0,2459659.673503,0.001828,-0.001828,0,9.6141636,4.86e-05,-4.86e-05,0,3.4271882,0.1871103,-0.1871103,0,933.6532689,57.701954,-57.701954,0,3.2264735,0.2125871,-0.2125871,0,74.7359105,,,,749.8978043,,,,9.99454,0.006,-0.006,0,107.055,0.285,-0.285,0,5477.0,120.112,-120.112,0,4.5707,0.0797127,-0.0797127,0,0.840608,0.0419095,-0.0419095,0,2019-10-17 00:30:12,2025-04-20 12:03:53
CP,05h18m05.03s,79.520938,-80d57m51.78s,-80.964384,-49.146,0.042,-0.042,0.0,45.307,0.046,-0.046,0.0,2460175.867159,0.001299,-0.001299,0,4.9404714,7.1e-06,-7.1e-06,0,1.954,0.417,-0.417,0,455.0,17.088,-17.088,0,2.3216,0.116622,-0.116622,0,320.012,,,,1178.0,,,,7.9849,0.006,-0.006,0,68.4727,0.119,-0.119,0,6086.0,193.0,-193.0,0,4.26269,0.26143,-0.26143,0,1.13,0.05,-0.05,0,2018-09-05 18:34:19,2023-11-16 16:02:02
KP,20h57m04.45s,314.268523,+31d39m39.67s,31.661019,5.581,0.035,-0.035,0.0,2.409,0.04,-0.04,0.0,2459445.892853,0.000301,-0.000301,0,0.9689927,5e-07,-5e-07,0,2.5496309,0.0150296,-0.0150296,0,13532.9710157,89.12011,-89.12011,0,17.1331258,0.7765522,-0.7765522,0,6992.032823,,,,2332.2259008,,,,11.4373,0.012,-0.012,0,444.586,5.5075,-5.5075,0,6430.0,139.015,-139.015,0,4.25113,0.0892557,-0.0892557,0,1.41398,0.0637136,-0.0637136,0,2019-10-17 00:30:12,2023-03-15 16:02:02
KP,21h38m08.63s,324.535978,+30d29m17.48s,30.488188,-80.395,0.158,-0.158,0.0,-126.972,0.148,-0.148,0.0,2460539.055031,0.001556,-0.001556,0,10.338505,1.51e-05,-1.51e-05,0,4.242,0.72,-0.72,0,18162.0,768.211,-768.211,0,11.8729,0.618008,-0.618008,0,110.512,,,,903.0,,,,9.7525,0.006,-0.006,0,92.3831,0.48265,-0.48265,0,5336.96,105.031,-105.031,0,4.55466,0.0770342,-0.0770342,0,0.84,0.04,-0.04,0,2019-10-17 00:30:12,2024-11-05 10:08:02
