kepid,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
8845205,CONFIRMED,0.001,0,0,0,0,18.47762694,1.563e-05,-1.563e-05,185.269061,0.000674,-0.000674,0.712,0.154,-0.488,1.94,0.0457,-0.0457,2604.6,39.7,-39.7,1.55,0.32,-0.29,267.0,,,1.21,0.72,-0.47,75.7,1.0,q1_q17_dr25_tce,3395.0,74.0,-67.0,4.97,0.072,-0.065,0.283,0.059,-0.053,300.20609,45.018139,14.708
8890783,CONFIRMED,0.963,0,0,0,0,58.36205791,4.095e-05,-4.095e-05,196.555405,0.000432,-0.000432,0.402,0.045,-0.319,6.3363,0.0508,-0.0508,5374.7,20.6,-20.6,7.02,1.95,-0.79,446.0,,,9.33,7.65,-2.79,286.6,1.0,q1_q17_dr25_tce,5592.0,150.0,-166.0,4.467,0.065,-0.182,0.953,0.266,-0.106,293.7471,45.10722,14.361
8890783,CONFIRMED,1.0,0,0,0,0,5.350156114,4.542e-06,-4.542e-06,195.761347,0.000626,-0.000626,0.008,0.349,-0.008,2.2647,0.0215,-0.0215,764.8,9.9,-9.9,2.6,0.72,-0.29,989.0,,,226.02,185.09,-67.76,87.1,2.0,q1_q17_dr25_tce,5592.0,150.0,-166.0,4.467,0.065,-0.182,0.953,0.266,-0.106,293.7471,45.10722,14.361
6422155,CONFIRMED,1.0,0,0,0,0,6.38899658,1.397e-05,-1.397e-05,175.4761,0.00172,-0.00172,0.876,0.006,-0.628,3.5032,0.0478,-0.0478,543.3,12.7,-12.7,2.89,0.42,-0.3,970.0,,,209.17,87.35,-54.46,45.8,2.0,q1_q17_dr25_tce,5527.0,111.0,-111.0,4.376,0.099,-0.11,1.054,0.152,-0.11,283.36841,41.821861,14.532
6422155,CONFIRMED,0.932,0,0,0,0,14.62709685,6.553e-05,-6.553e-05,136.23467,0.00358,-0.00358,0.945,0.017,-0.719,4.097,0.107,-0.107,396.4,18.2,-18.2,2.7,0.39,-0.28,736.0,,,69.31,28.94,-18.05,22.7,3.0,q1_q17_dr25_tce,5527.0,111.0,-111.0,4.376,0.099,-0.11,1.054,0.152,-0.11,283.36841,41.821861,14.532
6422155,CONFIRMED,0.998,0,0,0,0,35.1184432,0.0002168,-0.0002168,152.12282,0.00447,-0.00447,0.958,0.045,-0.693,4.59,0.237,-0.237,542.4,27.6,-27.6,3.26,0.47,-0.34,550.0,,,21.57,9.01,-5.62,20.4,4.0,q1_q17_dr25_tce,5527.0,111.0,-111.0,4.376,0.099,-0.11,1.054,0.152,-0.11,283.36841,41.821861,14.532
6451936,CONFIRMED,1.0,0,0,0,0,8.00579096,1.123e-05,-1.123e-05,170.50325,0.00118,-0.00118,0.092,0.329,-0.092,3.0549,0.0421,-0.0421,629.7,10.2,-10.2,2.36,0.55,-0.42,956.0,,,197.06,137.49,-78.75,69.2,1.0,q1_q17_dr25_tce,6032.0,163.0,-181.0,4.395,0.165,-0.182,0.935,0.22,-0.165,294.6467,41.884109,14.209
6451936,CONFIRMED,1.0,0,0,0,0,4.26374378,1.696e-05,-1.696e-05,133.72073,0.00307,-0.00307,0.368,0.089,-0.368,2.2725,0.0841,-0.0841,182.0,8.7,-8.7,1.28,0.3,-0.22,1179.0,,,457.15,318.96,-182.68,23.8,2.0,q1_q17_dr25_tce,6032.0,163.0,-181.0,4.395,0.165,-0.182,0.935,0.22,-0.165,294.6467,41.884109,14.209
8056665,CONFIRMED,0.881,0,0,0,0,84.6877524,0.0001778,-0.0001778,150.57084,0.00172,-0.00172,0.017,0.303,-0.017,10.0248,0.052,-0.052,347.7,4.1,-4.1,3.37,0.58,-0.78,611.0,,,32.96,15.8,-15.16,95.1,1.0,q1_q17_dr25_tce,6688.0,120.0,-147.0,4.062,0.174,-0.116,1.79,0.311,-0.415,299.82117,43.81427,11.642
7119481,CONFIRMED,0.993,0,0,0,0,25.85499978,8.545e-05,-8.545e-05,192.57484,0.00278,-0.00278,0.265,0.168,-0.265,3.8737,0.0857,-0.0857,610.5,20.8,-20.8,2.4,0.75,-0.25,637.0,,,38.81,36.45,-11.58,31.7,1.0,q1_q17_dr25_tce,6122.0,182.0,-200.0,4.487,0.054,-0.216,0.964,0.302,-0.101,292.31601,42.626251,14.718
7445445,CONFIRMED,1.0,0,0,0,0,10.68758211,1.413e-05,-1.413e-05,169.93115,0.00104,-0.00104,0.818,0.018,-0.561,3.3812,0.0415,-0.0415,777.7,10.8,-10.8,2.64,0.69,-0.29,780.0,,,87.41,66.99,-25.58,78.9,1.0,q1_q17_dr25_tce,5788.0,155.0,-155.0,4.524,0.06,-0.18,0.848,0.221,-0.095,291.9519,43.074711,14.338
7445445,CONFIRMED,1.0,0,0,0,0,20.30303506,5.995e-05,-5.995e-05,176.8028,0.00223,-0.00223,0.793,0.132,-0.574,4.5038,0.0695,-0.0695,533.4,12.8,-12.8,2.16,0.56,-0.24,630.0,,,37.12,28.44,-10.87,44.7,2.0,q1_q17_dr25_tce,5788.0,155.0,-155.0,4.524,0.06,-0.18,0.848,0.221,-0.095,291.9519,43.074711,14.338
5351250,CONFIRMED,1.0,0,0,0,0,12.56096618,2.653e-05,-2.653e-05,166.79483,0.00165,-0.00165,0.022,0.437,-0.022,3.7647,0.0608,-0.0608,923.1,18.1,-18.1,2.74,0.33,-0.21,734.0,,,68.49,24.49,-14.58,55.1,2.0,q1_q17_dr25_tce,5559.0,110.0,-110.0,4.47,0.068,-0.102,0.914,0.11,-0.07,288.2341,40.520901,14.985
5351250,CONFIRMED,1.0,0,0,0,0,30.8261043,0.0002079,-0.0002079,153.01503,0.00552,-0.00552,0.943,0.003,-0.654,5.914,0.262,-0.262,742.2,25.2,-25.2,3.18,0.38,-0.24,544.0,,,20.68,7.4,-4.4,32.3,3.0,q1_q17_dr25_tce,5559.0,110.0,-110.0,4.47,0.068,-0.102,0.914,0.11,-0.07,288.2341,40.520901,14.985
6850504,CONFIRMED,1.0,0,0,0,0,3.696121272,2.394e-06,-2.394e-06,134.5014,0.00054,-0.00054,0.016,0.371,-0.016,2.463,0.0181,-0.0181,383.4,3.3,-3.3,1.78,0.19,-0.16,1095.0,,,340.33,112.79,-80.17,130.0,2.0,q1_q17_dr25_tce,5465.0,109.0,-109.0,4.449,0.085,-0.085,0.925,0.101,-0.083,287.698,42.338718,12.498
5351250,CONFIRMED,1.0,0,0,0,0,3.42806306,1.99e-05,-1.99e-05,132.36268,0.00534,-0.00534,0.082,0.377,-0.082,2.417,0.144,-0.144,178.4,12.6,-12.6,1.21,0.14,-0.1,1131.0,,,386.14,138.06,-82.18,16.6,4.0,q1_q17_dr25_tce,5559.0,110.0,-110.0,4.47,0.068,-0.102,0.914,0.11,-0.07,288.2341,40.520901,14.985
5444548,CONFIRMED,1.0,0,0,0,0,13.24931848,1.872e-05,-1.872e-05,179.52171,0.00112,-0.00112,0.62,0.033,-0.446,4.4859,0.0438,-0.0438,647.6,8.4,-8.4,2.86,0.43,-0.34,806.0,,,99.54,41.19,-28.54,87.8,1.0,q1_q17_dr25_tce,5799.0,104.0,-116.0,4.361,0.11,-0.11,1.078,0.159,-0.13,290.56631,40.692039,14.15
9583881,CONFIRMED,1.0,0,0,0,0,18.00932214,1.014e-05,-1.014e-05,182.441015,0.000449,-0.000449,0.55,0.081,-0.247,4.9611,0.0502,-0.0502,3004.4,14.8,-14.8,4.96,1.57,-0.39,658.0,,,44.29,40.55,-10.66,245.2,1.0,q1_q17_dr25_tce,5815.0,146.0,-160.0,4.54,0.037,-0.213,0.877,0.278,-0.069,290.11963,46.273811,14.794
9589524,CONFIRMED,1.0,0,0,0,0,22.18431824,2.569e-05,-2.569e-05,174.597325,0.000907,-0.000907,0.032,0.348,-0.032,3.0397,0.0322,-0.0322,1593.0,21.2,-21.2,3.18,0.34,-0.37,546.0,,,21.06,7.86,-6.51,87.6,1.0,q1_q17_dr25_tce,5157.0,153.0,-153.0,4.5,0.093,-0.076,0.818,0.086,-0.096,292.44626,46.289768,14.767
10187017,CONFIRMED,1.0,0,0,0,0,5.28691996,2.947e-05,-2.947e-05,135.85427,0.00452,-0.00452,0.705,0.23,-0.494,2.579,0.136,-0.136,41.5,2.9,-2.9,0.51,0.03,-0.02,792.0,,,92.97,21.13,-14.02,15.8,5.0,q1_q17_dr25_tce,4900.0,98.0,-98.0,4.602,0.017,-0.049,0.741,0.048,-0.03,281.48273,47.208031,11.492
6838050,CONFIRMED,1.0,0,0,0,0,6.51003001,1.319e-05,-1.319e-05,172.91588,0.00154,-0.00154,0.023,0.419,-0.023,3.3095,0.0516,-0.0516,602.8,14.0,-14.0,2.78,0.75,-0.5,1017.0,,,253.24,200.88,-102.53,48.1,1.0,q1_q17_dr25_tce,5638.0,154.0,-171.0,4.327,0.149,-0.182,1.153,0.31,-0.207,282.11133,42.3545,14.825
6937692,CONFIRMED,0.996,0,0,0,0,35.18105723,9.807e-05,-9.807e-05,170.09969,0.00225,-0.00225,0.772,0.124,-0.495,7.545,0.135,-0.135,987.7,18.1,-18.1,4.17,1.24,-0.54,664.0,,,45.89,39.24,-16.0,63.1,1.0,q1_q17_dr25_tce,6520.0,157.0,-246.0,4.375,0.065,-0.195,1.215,0.363,-0.156,288.23059,42.41362,14.856
7445445,CONFIRMED,1.0,0,0,0,0,29.02235217,8.627e-05,-8.627e-05,198.37025,0.00242,-0.00242,0.902,0.008,-0.667,4.0263,0.087,-0.087,637.6,16.6,-16.6,2.55,0.66,-0.29,559.0,,,23.06,17.66,-6.75,41.4,3.0,q1_q17_dr25_tce,5788.0,155.0,-155.0,4.524,0.06,-0.18,0.848,0.221,-0.095,291.9519,43.074711,14.338
7595157,CONFIRMED,1.0,0,0,0,0,3.383540239,5.352e-06,-5.352e-06,169.63859,0.00127,-0.00127,0.63,0.253,-0.409,1.403,0.046,-0.046,255.7,8.5,-8.5,1.65,0.21,-0.21,1133.0,,,389.19,137.24,-107.35,36.2,1.0,q1_q17_dr25_tce,5300.0,87.0,-71.0,4.385,0.132,-0.088,0.986,0.124,-0.124,287.29544,43.279869,14.14
7595157,CONFIRMED,0.989,0,0,0,0,2.358952404,8.783e-06,-8.783e-06,132.68957,0.00317,-0.00317,0.385,0.055,-0.385,1.593,0.115,-0.115,94.1,6.5,-6.5,0.96,0.12,-0.12,1278.0,,,630.43,222.3,-173.9,17.3,2.0,q1_q17_dr25_tce,5300.0,87.0,-71.0,4.385,0.132,-0.088,0.986,0.124,-0.124,287.29544,43.279869,14.14
8008206,CONFIRMED,1.0,0,0,0,0,20.72904234,6.301e-05,-6.301e-05,185.43113,0.0024,-0.0024,0.559,0.07,-0.446,2.8066,0.0756,-0.0756,561.7,19.0,-19.0,1.94,0.09,-0.09,530.0,,,18.68,3.14,-2.84,31.6,1.0,q1_q17_dr25_tce,4979.0,82.0,-74.0,4.538,0.049,-0.036,0.803,0.037,-0.041,282.46811,43.889912,14.458
8008206,CONFIRMED,1.0,0,0,0,0,1.632916419,3.298e-06,-3.298e-06,134.54956,0.00166,-0.00166,0.136,0.322,-0.136,1.5599,0.0578,-0.0578,209.2,8.0,-8.0,1.13,0.05,-0.06,1237.0,,,554.07,93.18,-84.14,31.0,2.0,q1_q17_dr25_tce,4979.0,82.0,-74.0,4.538,0.049,-0.036,0.803,0.037,-0.041,282.46811,43.889912,14.458
5683743,CONFIRMED,0.922,0,0,0,0,4.147021189,8.93e-07,-8.93e-07,170.325835,0.000171,-0.000171,0.255,0.038,-0.255,2.8997,0.0133,-0.0133,3680.7,10.6,-10.6,7.31,1.99,-1.62,1258.0,,,590.84,472.23,-274.89,421.2,1.0,q1_q17_dr25_tce,5818.0,158.0,-176.0,4.266,0.19,-0.171,1.205,0.327,-0.268,283.2576,40.990501,14.288
5791986,CONFIRMED,1.0,0,0,0,0,15.22895514,2.092e-05,-2.092e-05,176.56001,0.0011,-0.0011,0.777,0.086,-0.548,2.5967,0.0414,-0.0414,1124.8,19.9,-19.9,3.0,0.64,-0.28,639.0,,,39.4,26.14,-10.67,63.8,1.0,q1_q17_dr25_tce,5456.0,164.0,-164.0,4.562,0.045,-0.135,0.812,0.175,-0.075,292.16278,41.023239,14.769
5791986,CONFIRMED,1.0,0,0,0,0,24.67458244,8.145e-05,-8.145e-05,146.77261,0.00251,-0.00251,0.817,0.096,-0.565,3.2648,0.0828,-0.0828,650.6,22.2,-22.2,2.33,0.5,-0.22,544.0,,,20.71,13.74,-5.61,31.9,2.0,q1_q17_dr25_tce,5456.0,164.0,-164.0,4.562,0.045,-0.135,0.812,0.175,-0.075,292.16278,41.023239,14.769
9844088,CONFIRMED,1.0,0,0,0,0,3.750832927,1.216e-06,-1.216e-06,171.151696,0.000247,-0.000247,0.001,0.309,-0.001,1.9457,0.0124,-0.0124,2397.9,13.5,-13.5,4.61,1.33,-0.42,1129.0,,,383.77,324.97,-102.89,212.5,1.0,q1_q17_dr25_tce,5776.0,156.0,-174.0,4.512,0.036,-0.204,0.95,0.274,-0.086,296.83838,46.6264,14.749
10019643,CONFIRMED,1.0,0,0,0,0,21.34736612,4.778e-05,-4.778e-05,171.73531,0.00192,-0.00192,0.885,0.033,-0.601,4.184,0.0867,-0.0867,630.5,12.8,-12.8,3.2,0.54,-0.54,648.0,,,41.65,18.62,-14.33,53.1,1.0,q1_q17_dr25_tce,5395.0,80.0,-72.0,4.324,0.154,-0.112,1.071,0.18,-0.18,295.00281,46.987331,14.415
10019643,CONFIRMED,0.998,0,0,0,0,7.81100952,4.764e-05,-4.764e-05,132.30566,0.00477,-0.00477,0.816,0.155,-0.583,3.231,0.147,-0.147,126.7,9.1,-9.1,1.36,0.22,-0.23,906.0,,,159.24,71.21,-54.79,15.8,2.0,q1_q17_dr25_tce,5395.0,80.0,-72.0,4.324,0.154,-0.112,1.071,0.18,-0.18,295.00281,46.987331,14.415
10123064,CONFIRMED,1.0,0,0,0,0,4.243748097,3.056e-06,-3.056e-06,173.563074,0.00058,-0.00058,0.032,0.319,-0.032,3.3603,0.0234,-0.0234,1409.7,11.8,-11.8,3.16,0.93,-0.31,1063.0,,,301.46,260.03,-81.76,139.8,1.0,q1_q17_dr25_tce,5873.0,158.0,-158.0,4.554,0.036,-0.204,0.843,0.248,-0.083,283.61795,47.196678,15.0
8015907,CONFIRMED,1.0,0,0,0,0,2.752359689,1.738e-06,-1.738e-06,171.259808,0.000501,-0.000501,0.436,0.003,-0.435,2.0722,0.0211,-0.0211,791.9,8.0,-8.0,2.54,0.29,-0.13,1178.0,,,455.43,140.28,-70.49,115.7,1.0,q1_q17_dr25_tce,5461.0,73.0,-82.0,4.499,0.042,-0.098,0.897,0.102,-0.047,286.5285,43.873402,14.034
8017703,CONFIRMED,1.0,0,0,0,0,13.98177862,1.478e-05,-1.478e-05,181.975114,0.000839,-0.000839,0.444,0.398,-0.258,2.958,0.0303,-0.0303,1018.4,11.9,-11.9,2.09,0.09,-0.12,553.0,,,22.1,4.0,-3.9,95.6,1.0,q1_q17_dr25_tce,4859.0,97.0,-97.0,4.615,0.049,-0.021,0.651,0.029,-0.036,287.43918,43.832088,14.287
8017703,CONFIRMED,1.0,0,0,0,0,44.0003975,0.0001505,-0.0001505,210.76222,0.00271,-0.00271,0.032,0.373,-0.032,5.1115,0.0776,-0.0776,599.6,14.8,-14.8,1.56,0.07,-0.09,377.0,,,4.79,0.87,-0.84,43.3,3.0,q1_q17_dr25_tce,4859.0,97.0,-97.0,4.615,0.049,-0.021,0.651,0.029,-0.036,287.43918,43.832088,14.287
8017703,CONFIRMED,0.996,0,0,0,0,247.354914,0.001391,-0.001391,364.15832,0.00334,-0.00334,0.044,0.464,-0.044,8.677,0.157,-0.157,1291.8,26.9,-26.9,2.29,0.1,-0.13,212.0,,,0.48,0.09,-0.09,49.0,2.0,q1_q17_dr25_tce,4859.0,97.0,-97.0,4.615,0.049,-0.021,0.651,0.029,-0.036,287.43918,43.832088,14.287
8056665,CONFIRMED,0.997,0,0,0,0,207.5829306,0.0005737,-0.0005737,289.88311,0.00204,-0.00204,0.84,0.031,-0.572,7.0686,0.0866,-0.0866,505.1,7.6,-7.6,4.52,0.79,-1.04,453.0,,,9.97,4.79,-4.58,70.0,2.0,q1_q17_dr25_tce,6688.0,120.0,-147.0,4.062,0.174,-0.116,1.79,0.311,-0.415,299.82117,43.81427,11.642
8120608,CONFIRMED,1.0,0,0,0,0,7.26731094,1.133e-05,-1.133e-05,174.31292,0.00126,-0.00126,0.043,0.351,-0.043,2.2691,0.0434,-0.0434,659.1,15.4,-15.4,1.14,0.11,-0.13,464.0,,,10.93,3.13,-3.19,47.8,1.0,q1_q17_dr25_tce,3751.0,75.0,-84.0,4.8,0.065,-0.035,0.443,0.04,-0.053,298.65271,43.955021,14.625
8120608,CONFIRMED,1.0,0,0,0,0,13.3430025,2.57e-05,-2.57e-05,176.90387,0.00146,-0.00146,0.517,0.369,-0.3,2.7399,0.0582,-0.0582,799.7,18.9,-18.9,1.29,0.12,-0.16,379.0,,,4.87,1.4,-1.42,47.1,2.0,q1_q17_dr25_tce,3751.0,75.0,-84.0,4.8,0.065,-0.035,0.443,0.04,-0.053,298.65271,43.955021,14.625
8120608,CONFIRMED,1.0,0,0,0,0,3.886795001,6.844e-06,-6.844e-06,133.32959,0.00137,-0.00137,0.119,0.315,-0.119,1.7574,0.0454,-0.0454,471.3,13.1,-13.1,0.97,0.09,-0.12,571.0,,,25.26,7.24,-7.38,41.8,3.0,q1_q17_dr25_tce,3751.0,75.0,-84.0,4.8,0.065,-0.035,0.443,0.04,-0.053,298.65271,43.955021,14.625
8120608,CONFIRMED,0.999,0,0,0,0,22.40777833,7.391e-05,-7.391e-05,153.79858,0.00259,-0.00259,0.147,0.291,-0.147,3.2881,0.0756,-0.0756,661.3,20.8,-20.8,1.15,0.1,-0.14,319.0,,,2.44,0.7,-0.71,33.9,4.0,q1_q17_dr25_tce,3751.0,75.0,-84.0,4.8,0.065,-0.035,0.443,0.04,-0.053,298.65271,43.955021,14.625
6850504,CONFIRMED,0.563,0,0,0,0,77.6114427,0.0001536,-0.0001536,164.7292,0.00168,-0.00168,0.094,0.323,-0.094,7.1786,0.0563,-0.0563,814.5,8.4,-8.4,2.59,0.29,-0.23,397.0,,,5.87,1.95,-1.38,100.5,3.0,q1_q17_dr25_tce,5465.0,109.0,-109.0,4.449,0.085,-0.085,0.925,0.101,-0.083,287.698,42.338718,12.498
6508221,CONFIRMED,1.0,0,0,0,0,18.20795835,1.348e-05,-1.348e-05,185.84306,0.000596,-0.000596,0.64,0.003,-0.463,3.7965,0.0349,-0.0349,1596.9,10.9,-10.9,3.08,0.23,-0.12,551.0,,,21.86,5.36,-3.33,157.3,1.0,q1_q17_dr25_tce,5176.0,102.0,-102.0,4.612,0.016,-0.06,0.738,0.054,-0.031,286.86548,41.989079,14.29
10155434,CONFIRMED,1.0,0,0,0,0,12.70636123,1.923e-05,-1.923e-05,180.63164,0.0011,-0.0011,0.793,0.059,-0.545,2.395,0.0406,-0.0406,871.7,18.6,-18.6,2.75,0.66,-0.22,697.0,,,55.86,39.53,-13.95,54.0,1.0,q1_q17_dr25_tce,5573.0,149.0,-166.0,4.562,0.03,-0.17,0.839,0.201,-0.067,296.80865,47.17194,14.673
10460984,CONFIRMED,1.0,0,0,0,0,10.94577783,2.017e-05,-2.017e-05,176.71834,0.00144,-0.00144,0.819,0.029,-0.571,3.0937,0.0445,-0.0445,532.8,11.1,-11.1,2.84,0.46,-0.38,881.0,,,142.23,64.44,-43.58,52.5,1.0,q1_q17_dr25_tce,5888.0,106.0,-117.0,4.342,0.115,-0.115,1.097,0.179,-0.146,287.78085,47.62991,14.282
10460984,CONFIRMED,0.999,0,0,0,0,28.9869016,0.0001076,-0.0001076,134.7812,0.00304,-0.00304,0.842,0.069,-0.608,3.6233,0.0765,-0.0765,471.6,16.0,-16.0,2.7,0.44,-0.36,637.0,,,38.82,17.59,-11.89,31.5,2.0,q1_q17_dr25_tce,5888.0,106.0,-117.0,4.342,0.115,-0.115,1.097,0.179,-0.146,287.78085,47.62991,14.282
10460984,CONFIRMED,1.0,0,0,0,0,94.886902,0.001216,-0.001216,214.82879,0.00659,-0.00659,0.982,40.04,-0.023,6.923,0.333,-0.333,641.7,29.6,-29.6,4.24,0.69,-0.56,429.0,,,7.99,3.62,-2.45,25.5,3.0,q1_q17_dr25_tce,5888.0,106.0,-117.0,4.342,0.115,-0.115,1.097,0.179,-0.146,287.78085,47.62991,14.282
10460984,CONFIRMED,1.0,0,0,0,0,5.03505665,1.946e-05,-1.946e-05,132.65597,0.00334,-0.00334,0.911,0.04,-0.655,1.804,0.0873,-0.0873,151.5,10.5,-10.5,1.63,0.26,-0.22,1141.0,,,401.23,181.78,-122.95,16.6,4.0,q1_q17_dr25_tce,5888.0,106.0,-117.0,4.342,0.115,-0.115,1.097,0.179,-0.146,287.78085,47.62991,14.282
8022244,CONFIRMED,1.0,0,0,0,0,11.90352088,2.898e-05,-2.898e-05,178.34161,0.00181,-0.00181,0.421,0.027,-0.421,4.297,0.0663,-0.0663,633.0,14.7,-14.7,2.56,0.81,-0.27,827.0,,,110.54,105.36,-34.16,47.2,1.0,q1_q17_dr25_tce,6063.0,181.0,-217.0,4.47,0.054,-0.216,1.001,0.318,-0.106,289.55328,43.876179,14.939
2571238,CONFIRMED,1.0,0,0,0,0,9.286964466,3.831e-06,-3.831e-06,135.9945,0.00034,-0.00034,0.004,0.34,-0.004,3.3649,0.0145,-0.0145,691.7,3.2,-3.2,2.1,0.26,-0.1,762.0,,,79.68,28.1,-13.27,251.9,1.0,q1_q17_dr25_tce,5546.0,100.0,-111.0,4.575,0.018,-0.102,0.81,0.099,-0.04,290.42081,37.851799,11.898
8022244,CONFIRMED,1.0,0,0,0,0,34.0350605,0.000141,-0.000141,134.42752,0.00346,-0.00346,0.474,0.044,-0.45,6.695,0.124,-0.124,727.8,18.9,-18.9,2.76,0.88,-0.29,583.0,,,27.24,25.97,-8.41,41.3,2.0,q1_q17_dr25_tce,6063.0,181.0,-217.0,4.47,0.054,-0.216,1.001,0.318,-0.106,289.55328,43.876179,14.939
8037145,CONFIRMED,1.0,0,0,0,0,12.75934489,1.877e-05,-1.877e-05,170.32152,0.00119,-0.00119,0.657,0.177,-0.445,3.5889,0.0431,-0.0431,882.1,13.3,-13.3,2.58,0.1,-0.19,633.0,,,37.95,5.74,-7.22,70.4,1.0,q1_q17_dr25_tce,4963.0,81.0,-74.0,4.501,0.072,-0.022,0.826,0.032,-0.06,294.66797,43.85326,14.55
8037145,CONFIRMED,1.0,0,0,0,0,5.433132902,9.526e-06,-9.526e-06,138.36644,0.00148,-0.00148,0.72,0.174,-0.479,2.4012,0.0411,-0.0411,328.2,10.7,-10.7,1.61,0.06,-0.12,841.0,,,118.56,17.92,-22.55,33.1,3.0,q1_q17_dr25_tce,4963.0,81.0,-74.0,4.501,0.072,-0.022,0.826,0.032,-0.06,294.66797,43.85326,14.55
8193178,CONFIRMED,1.0,0,0,0,0,10.64021008,2.695e-05,-2.695e-05,179.77776,0.00182,-0.00182,0.77,0.107,-0.54,5.4381,0.0662,-0.0662,455.3,8.4,-8.4,2.87,0.52,-0.42,963.0,,,203.48,102.33,-67.67,58.6,1.0,q1_q17_dr25_tce,6112.0,122.0,-134.0,4.281,0.125,-0.125,1.233,0.22,-0.18,299.79645,44.08931,14.173
8193178,CONFIRMED,1.0,0,0,0,0,4.93883135,3.312e-05,-3.312e-05,135.95465,0.00544,-0.00544,0.633,0.328,-0.431,4.388,0.161,-0.161,123.5,6.5,-6.5,1.44,0.25,-0.21,1244.0,,,566.38,284.85,-188.35,21.3,2.0,q1_q17_dr25_tce,6112.0,122.0,-134.0,4.281,0.125,-0.125,1.233,0.22,-0.18,299.79645,44.08931,14.173
8344004,CONFIRMED,1.0,0,0,0,0,5.996533443,8.385e-06,-8.385e-06,172.50558,0.00117,-0.00117,0.51,0.035,-0.439,3.3129,0.0453,-0.0453,711.4,10.7,-10.7,2.96,0.44,-0.35,1025.0,,,260.49,101.07,-69.49,70.5,1.0,q1_q17_dr25_tce,5622.0,76.0,-84.0,4.346,0.126,-0.103,1.089,0.16,-0.128,281.27972,44.315529,14.674
8344004,CONFIRMED,0.999,0,0,0,0,2.06190864,5.013e-06,-5.013e-06,133.19888,0.00206,-0.00206,0.537,0.391,-0.323,1.9743,0.0617,-0.0617,214.0,8.8,-8.8,1.63,0.24,-0.19,1463.0,,,1082.28,419.94,-288.72,27.9,2.0,q1_q17_dr25_tce,5622.0,76.0,-84.0,4.346,0.126,-0.103,1.089,0.16,-0.128,281.27972,44.315529,14.674
8355239,CONFIRMED,1.0,0,0,0,0,20.13490007,3.548e-05,-3.548e-05,171.36734,0.00138,-0.00138,0.798,0.067,-0.559,3.7962,0.0522,-0.0522,1035.2,17.7,-17.7,2.98,0.11,-0.22,544.0,,,20.66,3.09,-3.99,64.7,1.0,q1_q17_dr25_tce,4963.0,79.0,-79.0,4.501,0.075,-0.025,0.826,0.032,-0.06,287.56473,44.305,14.859
6508221,CONFIRMED,0.766,0,0,0,0,88.2553729,0.0002107,-0.0002107,153.77974,0.00188,-0.00188,0.886,0.008,-0.627,4.539,0.134,-0.134,1132.2,22.4,-22.4,2.96,0.22,-0.12,326.0,,,2.67,0.65,-0.41,54.2,2.0,q1_q17_dr25_tce,5176.0,102.0,-102.0,4.612,0.016,-0.06,0.738,0.054,-0.031,286.86548,41.989079,14.29
8352537,CONFIRMED,1.0,0,0,0,0,6.010383339,1.664e-06,-1.664e-06,174.084883,0.000221,-0.000221,0.436,0.091,-0.334,2.1939,0.0198,-0.0198,2652.1,11.1,-11.1,3.8,0.29,-0.38,768.0,,,82.31,23.61,-23.3,276.1,1.0,q1_q17_dr25_tce,4882.0,131.0,-146.0,4.558,0.066,-0.039,0.738,0.056,-0.074,286.11868,44.34528,14.247
10577994,CONFIRMED,1.0,0,0,0,0,8.1808949,1.601e-05,-1.601e-05,176.69885,0.00153,-0.00153,0.521,0.375,-0.313,2.7546,0.0534,-0.0534,723.5,16.8,-16.8,2.1,0.17,-0.07,716.0,,,62.21,14.38,-8.04,48.7,1.0,q1_q17_dr25_tce,5081.0,71.0,-81.0,4.596,0.012,-0.068,0.77,0.061,-0.028,280.69101,47.809738,14.802
10577994,CONFIRMED,1.0,0,0,0,0,15.31296388,3.251e-05,-3.251e-05,171.79412,0.00174,-0.00174,0.607,0.296,-0.397,3.0935,0.0602,-0.0602,864.9,20.9,-20.9,2.34,0.19,-0.08,581.0,,,26.98,6.23,-3.49,45.3,2.0,q1_q17_dr25_tce,5081.0,71.0,-81.0,4.596,0.012,-0.068,0.77,0.061,-0.028,280.69101,47.809738,14.802
10599206,CONFIRMED,1.0,0,0,0,0,18.42794957,4.274e-05,-4.274e-05,178.43963,0.00182,-0.00182,0.727,0.185,-0.501,2.9264,0.0637,-0.0637,706.6,22.3,-22.3,2.24,0.07,-0.13,526.0,,,18.05,2.64,-3.02,36.0,1.0,q1_q17_dr25_tce,4768.0,85.0,-76.0,4.536,0.052,-0.017,0.779,0.026,-0.045,291.5545,47.81448,14.958
