tfopwg_disp,ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
CP,319.498241,-22.049823,-11.514,0.068,-0.068,0.0,-31.331,0.055,-0.055,0.0,2458326.555387,,,0,4.31362,1e-05,-1e-05,0,1.709,0.189,-0.189,0,9490.0,7.69056,-7.69056,0,8.01917,0.587255,-0.587255,0,54.2011,755.0,11.2057,0.006,-0.006,0,134.655,0.8695,-0.8695,0,4929.5,5084.0,-5084.0,0,0.1,,,0,0.8,0.05,-0.05,0
CP,358.092047,-53.043156,16.528,0.029,-0.029,0.0,1.74,0.036,-0.036,0.0,2459062.464298,0.000355,-0.000355,0,5.4693888,3.6e-06,-3.6e-06,0,1.8076781,0.0572665,-0.0572665,0,32411.855989,576.6857,-576.6857,0,11.5779216,0.4419449,-0.4419449,0,27.5364506,584.247334,13.6521,0.007,-0.007,0,211.247,1.0895,-1.0895,0,3770.0,157.0,-157.0,0,4.61871,0.0116763,-0.0116763,0,0.638902,0.0190863,-0.0190863,0
CP,349.231081,-18.606646,-53.238,0.077,-0.077,0.0,-0.195,0.059,-0.059,0.0,2460205.747992,0.002474,-0.002474,0,1.2730965,2.7e-06,-2.7e-06,0,1.48,0.212,-0.212,0,414.0,33.7341,-33.7341,0,1.57925,0.123934,-0.123934,0,660.277,1412.0,9.926601,0.006,-0.006,0,80.5407,0.26635,-0.26635,0,5024.0,181.0,-181.0,0,4.5685,0.30183,-0.30183,0,0.77,0.05,-0.05,0
KP,0.325761,-8.926251,2.473,0.086,-0.086,0.0,9.647,0.059,-0.059,0.0,2459092.524257,0.000291,-0.000291,0,5.2153618,2.7e-06,-2.7e-06,0,5.5895721,0.0370923,-0.0370923,0,5205.8347338,38.638004,-38.638004,0,17.7519701,0.8672725,-0.8672725,0,1843.4632721,1671.1997882,9.4834,0.007,-0.007,0,275.587,4.533,-4.533,0,6067.2,119.7,-119.7,0,3.73,0.08,-0.08,0,2.3901401,0.115251,-0.115251,0
CP,36.156146,-65.000196,8.584,0.113,-0.113,0.0,-52.648,0.095,-0.095,0.0,2459062.34163,0.000148,-0.000148,0,2.1357026,9e-07,-9e-07,0,1.9116457,0.0233822,-0.0233822,0,29272.618489,250.34743,-250.34743,0,11.6264152,0.369529,-0.369529,0,96.5817843,799.5461856,13.3147,0.007,-0.007,0,191.51,2.0475,-2.0475,0,3678.2,140.5,-140.5,0,,,,0,0.666652,0.0202807,-0.0202807,0
KP,4.603042,-15.267404,27.393,0.154,-0.154,0.0,-24.407,0.07,-0.07,0.0,2459090.383107,0.000485,-0.000485,0,2.7567395,0.0001044,-0.0001044,0,2.3808565,0.0332082,-0.0332082,0,9248.4759918,115.61662,-115.61662,0,13.8044661,0.7482012,-0.7482012,0,1225.5263733,1509.0388299,10.5853,0.008,-0.008,0,252.759,4.676,-4.676,0,6034.0,132.477,-132.477,0,4.26998,0.0823565,-0.0823565,0,1.28427,0.0685126,-0.0685126,0
KP,358.408479,-10.118118,-19.202,0.117,-0.117,0.0,-8.172,0.07,-0.07,0.0,2458356.962228,0.000327,-0.000327,0,4.1567834,2e-06,-2e-06,0,3.9413609,0.0556261,-0.0556261,0,4830.1859522,54.11281,-54.11281,0,9.8517709,0.5595267,-0.5595267,0,941.6088632,1412.8217887,10.9774,0.008,-0.008,0,353.539,9.056,-9.056,0,6362.5,83.0,-83.0,0,4.59,0.16,-0.16,0,1.38831,0.0749473,-0.0749473,0
FP,118.937216,-54.266268,-10.949,0.05,-0.05,0.0,21.896,0.047,-0.047,0.0,2458568.22176,0.0048,-0.0048,0,1.0339,0.00012,-0.00012,0,1.404,0.265,-0.265,0,520.0,1.77988,-1.77988,0,5.37338,0.410717,-0.410717,0,2619.59,1993.0,10.7961,0.006,-0.006,0,465.461,5.667,-5.667,0,6444.0,131.4,-131.4,0,3.84,0.09,-0.09,0,2.28,0.1,-0.1,0
KP,26.632936,2.700389,45.399,0.301,-0.301,0.0,-40.819,0.281,-0.281,0.0,2459448.895243,9.7e-05,-9.7e-05,0,1.8098811,4e-07,-4e-07,0,3.7636624,0.0056798,-0.0056798,0,13033.5612701,23.311634,-23.311634,0,21.9555549,1.0965389,-1.0965389,0,5139.026625,2159.4341567,9.02706,0.007,-0.007,0,194.459,6.0225,-6.0225,0,6278.2,103.7,-103.7,0,3.97,0.08,-0.08,0,1.89121,0.0944119,-0.0944119,0
FP,98.442149,-74.190098,-14.483,0.04,-0.04,0.0,5.89,0.051,-0.051,0.0,2458558.995549,0.01955,-0.01955,0,74.6068965,0.0004401,-0.0004401,0,4.8874071,0.3524117,-0.3524117,0,2304.7237253,140.81248,-140.81248,0,9.1295659,9.961181,-9.961181,0,13.3540875,487.5546513,11.1464,0.006,-0.006,0,295.737,2.154,-2.154,0,6142.0,132.18,-132.18,0,4.35874,0.0831648,-0.0831648,0,1.18003,0.0538191,-0.0538191,0
FP,98.442149,-74.190098,-14.483,0.04,-0.04,0.0,5.89,0.051,-0.051,0.0,2458512.163146,0.003826,-0.003826,0,74.6065192,0.0002822,-0.0002822,0,3.6758167,0.3284834,-0.3284834,0,2377.6887561,161.55113,-161.55113,0,9.5163991,14.451276,-14.451276,0,13.3541775,487.555473,11.1464,0.006,-0.006,0,295.737,2.154,-2.154,0,6142.0,132.18,-132.18,0,4.35874,0.0831648,-0.0831648,0,1.18003,0.0538191,-0.0538191,0
CP,8.806054,-3.372083,225.752,0.203,-0.203,0.0,-336.273,0.115,-0.115,0.0,2459115.976073,0.000647,-0.000647,0,3.0766835,5.7e-06,-5.7e-06,0,1.2491751,0.1639777,-0.1639777,0,18848.5607395,970.3149,-970.3149,0,2.722618,0.2974233,-0.2974233,0,6.6976166,410.2983965,14.3109,0.007,-0.007,0,55.419,0.2524,-0.2524,0,3163.0,157.0,-157.0,0,5.0701,0.0262291,-0.0262291,0,0.1966,0.0060498,-0.0060498,0
CP,49.746545,-46.458025,10.824,0.043,-0.043,0.0,-98.214,0.046,-0.046,0.0,2459116.620626,0.001095,-0.001095,0,2.7029187,0.0001022,-0.0001022,0,1.6998642,0.1655338,-0.1655338,0,5132.6782834,196.55464,-196.55464,0,3.7942392,0.5265337,-0.5265337,0,44.0592242,657.0962083,12.5264,0.007,-0.007,0,92.4366,0.20565,-0.20565,0,3596.0,157.0,-157.0,0,4.71597,0.0089583,-0.0089583,0,0.524573,0.0156219,-0.0156219,0
FA,44.338399,-41.191773,-20.002,0.033,-0.033,0.0,-18.125,0.045,-0.045,0.0,2459121.065867,0.001443,-0.001443,0,12.9696927,0.0020055,-0.0020055,0,1.1129072,0.4765825,-0.4765825,0,4085.6845383,401.81012,-401.81012,0,6.1709882,5.7270722,-5.7270722,0,52.0502944,685.0551684,11.2711,0.006,-0.006,0,187.553,0.896,-0.896,0,5017.0,127.41,-127.41,0,4.38114,0.0853726,-0.0853726,0,0.972753,0.0598945,-0.0598945,0
KP,354.168696,-34.611304,87.963,0.061,-0.061,0.0,-8.556,0.057,-0.057,0.0,2458355.195919,9.5e-05,-9.5e-05,0,1.3866519,7e-07,-7e-07,0,2.3006751,0.0149225,-0.0149225,0,14246.4665531,112.20379,-112.20379,0,12.9811619,0.6385336,-0.6385336,0,1879.9347662,1679.40501,10.9571,0.006,-0.006,0,232.98,1.7765,-1.7765,0,6286.0,196.0,-196.0,0,4.438,,,0,1.07661,0.052402,-0.052402,0
CP,20.922457,-8.701794,-117.859,0.129,-0.129,0.0,-95.29,0.116,-0.116,0.0,2459116.012856,0.002147,-0.002147,0,0.782765,0.000117,-0.000117,0,1.2621481,0.3462222,-0.3462222,0,519.1912192,52.78806,-52.78806,0,1.7472713,1.6286867,-1.6286867,0,651.9082071,1288.7431256,10.4238,0.006,-0.006,0,59.5362,0.2865,-0.2865,0,4099.0,122.6,-122.6,0,4.52,0.11,-0.11,0,0.727642,0.0690302,-0.0690302,0
FA,62.379568,-62.850656,124.306,1.442,-1.442,0.0,166.091,1.509,-1.509,0.0,2459134.75391,0.00837,-0.00837,0,15.29859,0.00274,-0.00274,0,3.214,0.604,-0.604,0,1187.0,5.38013,-5.38013,0,,,,0,10.3396,499.0,11.9755,0.006,-0.006,0,57.6851,3.6551,-3.6551,0,4131.3,119.7,-119.7,0,,,,0,,,,0
FP,332.188392,-18.992719,55.708,0.072,-0.072,0.0,-12.629,0.069,-0.069,0.0,2459066.937927,0.002826,-0.002826,0,13.4190392,0.0039,-0.0039,0,5.9221882,0.2554013,-0.2554013,0,4668.5368695,175.30649,-175.30649,0,12.4259675,0.8554618,-0.8554618,0,165.23271,914.4158726,11.3882,0.008,-0.008,0,340.766,4.9185,-4.9185,0,5184.9,113.003,-113.003,0,3.9254,0.0820625,-0.0820625,0,1.69269,0.0957437,-0.0957437,0
KP,344.873588,-60.447819,20.181,0.043,-0.043,0.0,-2.193,0.045,-0.045,0.0,2459062.739359,0.000475,-0.000475,0,1.7771109,7.06e-05,-7.06e-05,0,1.5669528,0.0346407,-0.0346407,0,14073.5021163,252.49207,-252.49207,0,12.9084635,0.71793,-0.71793,0,1043.2121756,1449.482283,12.003,0.006,-0.006,0,327.506,3.965,-3.965,0,5627.0,133.891,-133.891,0,4.45645,0.0841219,-0.0841219,0,0.97906,0.0524221,-0.0524221,0
CP,57.338941,-60.787186,8.644,0.035,-0.035,0.0,-10.165,0.041,-0.041,0.0,2459352.544159,0.001018,-0.001018,0,8.2754608,1.49e-05,-1.49e-05,0,3.755,0.107,-0.107,0,6510.0,0.703,-0.703,0,11.5451,0.6243,-0.6243,0,130.93,942.0,12.4333,0.006,-0.006,0,557.733,5.9985,-5.9985,0,5515.2,99.1,-99.1,0,4.24,0.12,-0.12,0,1.39,0.07,-0.07,0
FP,37.885227,-40.016204,33.492,0.043,-0.043,0.0,11.933,0.062,-0.062,0.0,2459139.2966,0.00345,-0.00345,0,4.83266,5e-05,-5e-05,0,2.308,0.404,-0.404,0,830.0,1.86781,-1.86781,0,4.9031,0.375862,-0.375862,0,161.807,993.0,10.2589,0.006,-0.006,0,257.337,2.2535,-2.2535,0,5485.4,120.4,-120.4,0,3.9,0.08,-0.08,0,1.83,0.1,-0.1,0
FP,39.725259,-27.324227,38.618,0.063,-0.063,0.0,-14.991,0.069,-0.069,0.0,2459133.37121,0.00459,-0.00459,0,25.86696,0.00025,-0.00025,0,4.923,0.694,-0.694,0,2240.0,1231.62,-1231.62,0,7.41184,3.1277,-3.1277,0,100.989,883.0,10.9166,0.006,-0.006,0,135.101,0.6055,-0.6055,0,5095.0,120.3,-120.3,0,4.56,0.08,-0.08,0,0.8,0.05,-0.05,0
FP,4.451423,-38.110855,-8.185,0.091,-0.091,0.0,-9.526,0.065,-0.065,0.0,2458357.778211,0.000677,-0.000677,0,6.340315,0.000367,-0.000367,0,4.249306,0.056679,-0.056679,0,25410.703288,265.38632,-265.38632,0,20.517917,20.518948,-20.518948,0,400.7201062,1141.1166259,12.5766,0.006,-0.006,0,577.489,27.3855,-27.3855,0,6083.0,192.0,-192.0,0,4.28983,,,0,1.2666,1.2666,-1.2666,0
CP,14.826814,-19.771164,44.886,0.064,-0.064,0.0,18.641,0.047,-0.047,0.0,2459136.26698,0.0016,-0.0016,0,5.84259,2e-05,-2e-05,0,3.747,0.283,-0.283,0,2670.0,0.831747,-0.831747,0,11.8252,0.670345,-0.670345,0,307.599,1166.0,10.8285,0.007,-0.007,0,435.174,7.207,-7.207,0,5707.0,127.5,-127.5,0,3.76,0.08,-0.08,0,2.2,0.12,-0.12,0
CP,33.154021,-35.390918,28.914,0.025,-0.025,0.0,-3.644,0.038,-0.038,0.0,2459139.61885,0.00094,-0.00094,0,4.3474,1e-05,-1e-05,0,4.684,0.232,-0.232,0,3520.0,0.560123,-0.560123,0,10.753,0.594871,-0.594871,0,786.037,1475.0,10.6918,0.006,-0.006,0,327.927,3.2165,-3.2165,0,5618.0,132.5,-132.5,0,3.93,0.08,-0.08,0,1.79,0.1,-0.1,0
FP,0.315071,-28.493223,20.554,0.072,-0.072,0.0,-1.25,0.054,-0.054,0.0,2459092.273962,0.002801,-0.002801,0,12.3750537,0.0039816,-0.0039816,0,6.6166181,0.2058026,-0.2058026,0,4155.6104825,161.24648,-161.24648,0,17.1909846,1.0205122,-1.0205122,0,592.6032964,1258.376981,10.2845,0.007,-0.007,0,410.945,9.2965,-9.2965,0,6173.5,130.305,-130.305,0,3.76326,0.0854544,-0.0854544,0,2.36235,0.127678,-0.127678,0
CP,52.291732,-31.362867,150.453,0.042,-0.042,0.0,41.387,0.064,-0.064,0.0,2459169.61994,0.00142,-0.00142,0,1.30613,0.00014,-0.00014,0,0.634,0.258,-0.258,0,560.0,23.7661,-23.7661,0,1.99844,0.411218,-0.411218,0,62.7136,783.0,9.0138,0.006,-0.006,0,28.5147,0.0278,-0.0278,0,4072.0,120.9,-120.9,0,4.58,0.11,-0.11,0,0.68,0.06,-0.06,0
CP,37.765299,8.381625,374.953,0.069,-0.069,0.0,-85.583,0.063,-0.063,0.0,2460258.868869,0.000466,-0.000466,0,0.224195,4e-07,-4e-07,0,0.292,0.026,-0.026,0,540.0,636.236,-636.236,0,5.59553,1.95546,-1.95546,0,2649.15,1998.0,9.5209,0.006,-0.006,0,36.0559,0.0593,-0.0593,0,4079.0,126.0,-126.0,0,4.58,0.11,-0.11,0,0.68,0.07,-0.07,0
FP,68.226889,-32.88712,33.351,0.107,-0.107,0.0,46.733,0.162,-0.162,0.0,2459175.406024,0.000384,-0.000384,0,1.9426003,5.32e-05,-5.32e-05,0,1.0206743,0.0444889,-0.0444889,0,504062.379922,13167.56,-13167.56,0,,,,0,1076.0804741,1460.76696,16.2463,0.008,-0.008,0,299.842,6.133,-6.133,0,5780.0,,,0,4.438,,,0,,,,0
CP,10.569754,-36.717974,-155.186,0.103,-0.103,0.0,45.445,0.081,-0.081,0.0,2458357.364688,0.001242,-0.001242,0,7.397216,1.44e-05,-1.44e-05,0,1.3164962,0.5830637,-0.5830637,0,953.5477499,99.84064,-99.84064,0,1.2711131,1.7052798,-1.7052798,0,6.6743946,409.942287,10.3475,0.007,-0.007,0,22.0337,0.03335,-0.03335,0,3342.0,,,0,4.438,,,0,0.407103,0.0124724,-0.0124724,0
FP,65.100654,-31.081604,0.392,0.037,-0.037,0.0,-8.095,0.044,-0.044,0.0,2459183.305376,0.001016,-0.001016,0,17.1217196,3.28e-05,-3.28e-05,0,6.507,0.311,-0.311,0,131000.0,0.701384,-0.701384,0,10.2267,0.516223,-0.516223,0,204.585,1053.0,11.402,0.008,-0.008,0,262.475,1.662,-1.662,0,5762.0,130.882,-130.882,0,4.44944,0.077825,-0.077825,0,1.0,0.05,-0.05,0
CP,40.179861,1.199676,284.011,0.08,-0.08,0.0,231.78,0.079,-0.079,0.0,2459148.098617,0.001469,-0.001469,0,15.6692322,0.0021405,-0.0021405,0,4.562853,0.2075845,-0.2075845,0,1393.3814802,45.044777,-45.044777,0,2.6868893,0.5470478,-0.5470478,0,13.2931176,486.9971964,8.2969,0.006,-0.006,0,23.9258,0.02325,-0.02325,0,4214.44,131.326,-131.326,0,4.52845,0.109238,-0.109238,0,0.732115,0.0713468,-0.0713468,0
CP,43.316155,0.052337,57.212,0.108,-0.108,0.0,-24.05,0.132,-0.132,0.0,2458411.217326,0.000628,-0.000628,0,0.3711334,1.58e-05,-1.58e-05,0,0.4918187,0.2655613,-0.2655613,0,2322.6218151,327.0959,-327.0959,0,1.4062147,0.8266142,-0.8266142,0,204.4873602,964.4647664,13.1292,0.008,-0.008,0,48.582,0.24745,-0.24745,0,3333.0,157.0,-157.0,0,4.95786,0.0096125,-0.0096125,0,0.272233,0.0082001,-0.0082001,0
CP,70.997586,-31.906637,-0.423,0.041,-0.041,0.0,-31.564,0.059,-0.059,0.0,2459168.988935,0.000673,-0.000673,0,,,,0,8.291,0.23,-0.23,0,8735.0,0.550854,-0.550854,0,10.2185,0.521054,-0.521054,0,44.5933,719.0,10.0127,0.006,-0.006,0,148.987,0.6125,-0.6125,0,5825.0,130.9,-130.9,0,4.43,0.08,-0.08,0,1.04,0.05,-0.05,0
FP,80.740227,-53.76459,0.846,0.064,-0.064,0.0,12.289,0.05,-0.05,0.0,2460121.423199,0.005505,-0.005505,0,9.0182016,4.18e-05,-4.18e-05,0,3.08,0.371,-0.371,0,492.0,24.7725,-24.7725,0,3.54998,0.168081,-0.168081,0,762.028,1463.0,10.0039,0.006,-0.006,0,490.818,6.5195,-6.5195,0,9671.0,188.6,-188.6,0,4.33,0.06,-0.06,0,1.78,0.05,-0.05,0
CP,67.984371,-34.455533,10.001,0.036,-0.036,0.0,-58.53,0.053,-0.053,0.0,2459186.901539,0.000685,-0.000685,0,16.6542431,2.83e-05,-2.83e-05,0,7.792,0.186,-0.186,0,10168.0,0.634987,-0.634987,0,11.9082,0.547507,-0.547507,0,362.642,1215.0,9.8999,0.006,-0.006,0,156.786,0.5845,-0.5845,0,6054.0,128.5,-128.5,0,4.43,0.08,-0.08,0,1.08,0.05,-0.05,0
FP,81.312676,-0.770748,0.953,0.189,-0.189,0.0,-0.742,0.157,-0.157,0.0,2459174.475148,0.001608,-0.001608,0,0.3438892,4.46e-05,-4.46e-05,0,0.9696069,0.2804137,-0.2804137,0,24850.3953805,3023.77,-3023.77,0,8.5611179,1.8986349,-1.8986349,0,449.3159514,1174.242267,15.8552,0.008,-0.008,0,361.474,16.5445,-16.5445,0,3199.0,157.0,-157.0,0,4.70217,0.0173915,-0.0173915,0,0.540483,0.0238973,-0.0238973,0
FP,93.098193,-50.930948,-28.664,0.096,-0.096,0.0,11.981,0.089,-0.089,0.0,2459229.062884,0.001847,-0.001847,0,0.9776805,0.0001306,-0.0001306,0,0.7657397,0.2048794,-0.2048794,0,965.3175192,107.619026,-107.619026,0,3.3784252,5.26633,-5.26633,0,1378.7254797,1554.1366421,11.1925,0.006,-0.006,0,148.462,0.9405,-0.9405,0,4456.2,205.6,-205.6,0,,,,0,1.09813,0.0921256,-0.0921256,0
CP,79.621529,1.253439,-3.091,0.068,-0.068,0.0,-99.263,0.055,-0.055,0.0,2459177.402573,0.003379,-0.003379,0,3.7369689,0.0009496,-0.0009496,0,1.9917422,0.894666,-0.894666,0,310.4978088,47.92311,-47.92311,0,2.3797323,5.718552,-5.718552,0,897.6872949,1396.0501486,8.71008,0.006,-0.006,0,112.958,0.5375,-0.5375,0,6092.0,124.5,-124.5,0,4.25,0.08,-0.08,0,1.32975,0.0603015,-0.0603015,0
CP,82.143332,-39.373046,88.576,0.042,-0.042,0.0,16.749,0.045,-0.045,0.0,2458452.334564,0.001143,-0.001143,0,19.1047019,4.17e-05,-4.17e-05,0,3.2516728,0.1781959,-0.1781959,0,1906.0596245,105.064514,-105.064514,0,2.9365337,0.5460801,-0.5460801,0,8.5187297,435.7259839,9.3951,0.006,-0.006,0,36.6113,0.03455,-0.03455,0,4195.0,124.8,-124.8,0,4.59888,0.106536,-0.106536,0,0.675093,0.0630151,-0.0630151,0
KP,24.167869,-50.659308,-35.371,3.695,-3.695,0.0,-31.725,3.695,-3.695,0.0,2458355.73229,0.00025,-0.00025,0,7.8728937,4.8e-06,-4.8e-06,0,3.7599578,0.0309502,-0.0309502,0,14639.4155321,94.65733,-94.65733,0,15.0953,1.11573,-1.11573,0,166.5367856,916.2147815,11.2794,0.006,-0.006,0,169.272,,,0,5070.0,,,0,4.47933,,,0,1.26,0.09,-0.09,0
KP,78.91982,16.278699,2.717,0.112,-0.112,0.0,-12.983,0.094,-0.094,0.0,2459175.327301,0.000511,-0.000511,0,6.1802614,6.6e-06,-6.6e-06,0,4.1830206,0.0528002,-0.0528002,0,5383.8458373,65.4758,-65.4758,0,13.7037465,0.8823524,-0.8823524,0,923.6302124,1406.0290126,10.8243,0.006,-0.006,0,372.632,18.55,-18.55,0,6513.0,132.8,-132.8,0,4.08,0.1,-0.1,0,1.73931,0.110633,-0.110633,0
KP,87.679561,-27.623322,26.975,0.03,-0.03,0.0,-34.83,0.037,-0.037,0.0,2459222.681031,0.000457,-0.000457,0,3.7684981,6.6e-06,-6.6e-06,0,2.727,0.075,-0.075,0,19800.0,2.41749,-2.41749,0,12.5471,0.766713,-0.766713,0,210.575,1061.0,12.3352,0.006,-0.006,0,288.326,2.022,-2.022,0,5160.0,127.22,-127.22,0,4.49546,0.0865341,-0.0865341,0,0.87,0.05,-0.05,0
KP,76.867332,16.867695,0.667,0.078,-0.078,0.0,-6.045,0.051,-0.051,0.0,2459493.9445,0.000619,-0.000619,0,2.6266983,1e-06,-1e-06,0,4.087,0.009,-0.009,0,10650.0,0.0238931,-0.0238931,0,18.7969,0.983656,-0.983656,0,2520.03,1973.0,12.0364,0.007,-0.007,0,663.834,18.8685,-18.8685,0,6475.0,131.684,-131.684,0,4.0609,0.090511,-0.090511,0,1.77,0.09,-0.09,0
FP,80.896099,-24.121296,17.912,0.038,-0.038,0.0,-0.043,0.055,-0.055,0.0,2459196.87342,0.003179,-0.003179,0,24.4232697,0.0001365,-0.0001365,0,3.788,1.856,-1.856,0,1920.0,9.13313,-9.13313,0,11.2009,0.952464,-0.952464,0,62.1143,782.0,10.3598,0.008,-0.008,0,421.726,5.181,-5.181,0,6102.0,134.2,-134.2,0,3.75,0.08,-0.08,0,2.37,0.11,-0.11,0
FP,70.308489,-15.672123,0.606,0.065,-0.065,0.0,-8.007,0.055,-0.055,0.0,2459198.809559,0.002367,-0.002367,0,2.3767548,0.0003986,-0.0003986,0,3.225,0.158,-0.158,0,7940.0,2.82889,-2.82889,0,23.4044,1.24216,-1.24216,0,2690.9,2006.0,10.6749,0.008,-0.008,0,632.183,19.301,-19.301,0,6931.0,126.2,-126.2,0,3.8,0.09,-0.09,0,2.57,0.13,-0.13,0
KP,1.04657,-47.360635,25.582,0.039,-0.039,0.0,2.334,0.038,-0.038,0.0,2458354.319774,0.000219,-0.000219,0,3.4252563,1.1e-06,-1.1e-06,0,2.4617762,0.0272255,-0.0272255,0,14223.1726719,126.35281,-126.35281,0,14.3752921,0.7668788,-0.7668788,0,546.4855387,1233.1457715,11.9116,0.006,-0.006,0,352.464,4.6845,-4.6845,0,5540.0,,,0,4.42136,,,0,1.11655,0.0589196,-0.0589196,0
FP,76.524234,10.594174,5.61,0.088,-0.088,0.0,-14.324,0.054,-0.054,0.0,2459197.39928,0.003525,-0.003525,0,15.7925628,0.0001402,-0.0001402,0,2.823,0.472,-0.472,0,1190.0,3.38409,-3.38409,0,4.82429,0.377854,-0.377854,0,24.617,620.0,10.7302,0.011,-0.011,0,235.608,2.5695,-2.5695,0,5600.0,138.8,-138.8,0,4.16,0.08,-0.08,0,1.37,0.07,-0.07,0
FP,75.174905,-34.815988,6.288,0.035,-0.035,0.0,-21.633,0.045,-0.045,0.0,2459199.593066,0.002667,-0.002667,0,11.3543085,0.0023415,-0.0023415,0,3.414,0.441,-0.441,0,2190.0,2.40171,-2.40171,0,9.40688,0.540584,-0.540584,0,115.756,913.0,10.8256,0.006,-0.006,0,470.356,5.0525,-5.0525,0,6421.0,134.0,-134.0,0,3.98,0.09,-0.09,0,1.92,0.09,-0.09,0
FP,89.835166,-49.469569,-11.884,0.046,-0.046,0.0,42.585,0.044,-0.044,0.0,2459249.973749,0.001188,-0.001188,0,1.4853364,5.2e-06,-5.2e-06,0,1.302,0.158,-0.158,0,650.0,0.944001,-0.944001,0,4.86539,0.267199,-0.267199,0,1309.65,1675.0,10.1217,0.006,-0.006,0,259.299,1.4305,-1.4305,0,6137.7,114.5,-114.5,0,4.19,0.35,-0.35,0,1.51,0.07,-0.07,0
CP,205.204322,22.983969,0.999,0.085,-0.085,0.0,-7.186,0.09,-0.09,0.0,2459658.812257,0.002941,-0.002941,0,11.2347982,5.37e-05,-5.37e-05,0,6.217,0.288,-0.288,0,4780.0,1.12053,-1.12053,0,12.196,0.657848,-0.657848,0,262.58,1121.0,10.9687,0.008,-0.008,0,397.953,8.0605,-8.0605,0,6016.4,119.0,-119.0,0,4.01,0.08,-0.08,0,1.72,0.09,-0.09,0
FP,90.099738,5.11447,-7.783,0.084,-0.084,0.0,-5.481,0.074,-0.074,0.0,2459222.255014,0.000701,-0.000701,0,10.1004307,1.55e-05,-1.55e-05,0,4.977,0.119,-0.119,0,13680.0,1.55683,-1.55683,0,17.4827,3.87737,-3.87737,0,260.172,1118.0,11.6749,0.006,-0.006,0,421.423,14.039,-14.039,0,6519.0,1072.3,-1072.3,0,4.22,0.25,-0.25,0,1.49,0.33,-0.33,0
CP,90.062588,11.884058,12.502,0.076,-0.076,0.0,-27.31,0.064,-0.064,0.0,2459205.098381,0.00086,-0.00086,0,10.655694,1.46e-05,-1.46e-05,0,7.8236322,0.1162452,-0.1162452,0,2103.6578759,41.244534,-41.244534,0,11.7630857,0.6012716,-0.6012716,0,997.808531,1433.4467118,9.14112,0.006,-0.006,0,285.289,3.5215,-3.5215,0,6715.0,167.725,-167.725,0,3.79727,0.0931728,-0.0931728,0,2.49897,0.110292,-0.110292,0
CP,95.41622,11.251648,-0.313,0.09,-0.09,0.0,-20.1,0.076,-0.076,0.0,2459204.417815,0.001483,-0.001483,0,3.7382381,1.48e-05,-1.48e-05,0,2.975208,0.4806873,-0.4806873,0,1316.4622757,89.708,-89.708,0,4.774123,1.8493468,-1.8493468,0,790.4759269,1352.3587386,10.844,0.006,-0.006,0,275.265,4.143,-4.143,0,5938.0,127.484,-127.484,0,4.25146,0.0796586,-0.0796586,0,1.2906801,0.0619598,-0.0619598,0
KP,359.349028,-41.27722,7.33,0.04,-0.04,0.0,-15.944,0.046,-0.046,0.0,2458355.508611,0.000101,-0.000101,0,1.6284288,5e-07,-5e-07,0,2.368249,0.0183715,-0.0183715,0,13798.6701483,79.83545,-79.83545,0,12.9621642,0.6519837,-0.6519837,0,1559.4761539,1602.7450127,11.5464,0.006,-0.006,0,309.137,3.3775,-3.3775,0,5700.0,,,0,4.39502,,,0,1.0941,0.0543568,-0.0543568,0
KP,101.394805,-33.881692,-3.369,0.026,-0.026,0.0,2.549,0.029,-0.029,0.0,2459202.042637,0.003224,-0.003224,0,3.1413825,0.000368,-0.000368,0,4.4361226,0.2750078,-0.2750078,0,5433.0348726,263.77017,-263.77017,0,13.070864,0.9283785,-0.9283785,0,2278.9841698,1762.1995122,13.6373,0.006,-0.006,0,1477.98,35.75,-35.75,0,6534.0,122.0,-122.0,0,4.09026,,,0,1.73409,,,0
KP,94.444759,-35.706364,-8.838,0.033,-0.033,0.0,8.771,0.032,-0.032,0.0,2459203.395868,0.001231,-0.001231,0,1.6751568,0.0001458,-0.0001458,0,2.2718194,0.1026523,-0.1026523,0,17781.0520005,533.70654,-533.70654,0,13.2366563,0.4848281,-0.4848281,0,1000.567857,1434.4366942,13.9819,0.006,-0.006,0,743.972,10.74,-10.74,0,5457.0,122.0,-122.0,0,4.44807,,,0,0.963518,,,0
